cpu_usage,used_memory
0.008141,672518144
0.012195,672518144
0.012208,672518144
0.008122,672518144
0.008109,672518144
0.012167,672518144
0.008113,672518144
0.00812,672518144
0.008119,672518144
0.012172,672518144
0.01218,672518144
0.012183,672518144
0.012181,672518144
0.008129,672518144
0.00814,672518144
0.008136,672518144
0.008138,672518144
0.004073,672518144
0.004073,672518144
0.004074,672518144
0.008153,672518144
0.008165,672518144
0.004078,672165888
0.01226,672165888
0.016357,672940032
0.016401,672940032
0.016397,672940032
0.016423,672940032
0.020536,672940032
0.02053,672157696
0.020517,672157696
0.020512,672157696
0.016408,672157696
0.016402,672157696
0.020561,672157696
0.012335,672157696
0.012344,672157696
0.012352,672157696
0.016476,672157696
0.016508,672157696
0.012398,669646848
0.020663,669904896
0.020688,669904896
0.02072,671965184
0.024807,671150080
0.024797,671150080
0.020658,671150080
0.020622,671408128
0.020558,671408128
0.020509,671408128
0.016369,671408128
0.016319,671408128
0.016269,671408128
0.008127,671408128
0.012162,671408128
0.012142,671408128
0.012132,671408128
0.012138,671408128
0.012142,671408128
0.012146,671408128
0.00812,671666176
0.008123,671666176
0.0122,671924224
0.012212,671924224
0.012256,671924224
0.012257,671924224
0.008182,671924224
0.008191,671924224
0.012291,671924224
0.008181,671924224
0.008165,672182272
0.008165,672182272
0.012236,672182272
0.012226,672182272
0.008147,672182272
0.008171,672182272
0.008162,672182272
0.008145,672182272
0.008139,672182272
0.008143,672182272
0.00407,672182272
0.008151,672182272
0.008138,672182272
0.008141,672182272
0.012202,672182272
0.008138,672182272
0.008139,672440320
0.00814,672440320
0.008123,672440320
0.012184,672440320
0.012184,672440320
0.012168,672440320
0.016212,672440320
0.012145,672440320
0.012178,690503680
0.01218,932552704
1.839787,1273761792
3.806257,757985280
5.800851,1165348864
7.792044,994729984
9.880684,1286582272
12.023988,1132380160
14.211484,1071325184
16.539318,759676928
18.797092,719716352
18.961555,690282496
18.960947,674910208
18.652827,674164736
16.409224,674422784
14.228083,673869824
12.088621,674021376
10.422175,674021376
8.318188,674021376
6.242391,674021376
4.205937,674021376
2.092966,674410496
0.114473,674668544
0.012246,674668544
0.008152,674295808
0.012207,674447360
0.012208,674447360
0.012207,673918976
0.008132,673918976
0.012218,673918976
0.012199,673918976
0.012181,673918976
0.008139,673918976
0.008134,674177024
0.008116,674177024
0.00814,674177024
0.012225,674177024
0.008155,674177024
0.008174,674177024
0.008165,674177024
0.008161,674177024
0.008152,674177024
0.008168,674177024
0.00818,674177024
0.00819,674430976
0.008177,674689024
0.008207,674689024
0.008197,674689024
0.008176,674947072
0.00818,674947072
0.008182,674947072
0.008176,674947072
0.008187,674947072
0.004096,674947072
0.004093,674947072
0.008166,674144256
0.008144,674144256
0.008152,674402304
0.008156,674402304
0.008145,674402304
0.004076,674402304
0.008155,674402304
0.008154,674402304
0.008161,674402304
0.012229,673677312
0.012236,673677312
0.012243,673677312
0.008167,673677312
0.008187,673677312
0.01227,673677312
0.012267,673677312
0.012281,673677312
0.012268,673677312
0.008159,673677312
0.008154,673677312
0.012223,673935360
0.008152,673935360
0.008152,673935360
0.008131,673935360
0.008129,673935360
0.012205,673935360
0.012209,674193408
0.008137,674193408
0.012171,674193408
0.012174,674193408
0.012198,674193408
0.012198,674193408
0.012199,674193408
0.012206,674193408
0.012162,674193408
0.012169,674193408
0.012184,674193408
0.012186,674193408
0.008135,674451456
0.012201,674709504
0.008174,674709504
0.008174,674967552
0.008176,674967552
0.008188,674967552
0.008187,675225600
0.008177,675225600
0.008203,675225600
0.008207,675483648
0.008197,675483648
0.00819,675741696
0.008194,675741696
0.008193,675741696
0.008197,675741696
0.008193,675741696
0.008195,675741696
0.008192,675741696
0.012276,675741696
0.012292,675741696
0.008182,675741696
0.012277,675741696
0.012279,675741696
0.012266,679612416
0.016359,679612416
0.016365,679612416
0.016372,679612416
0.016381,679612416
0.016365,679870464
0.020463,679870464
0.016382,679870464
0.016357,680128512
0.016362,680128512
0.012284,680640512
0.012305,680640512
0.012309,680898560
0.008192,680898560
0.008185,680898560
0.008182,680898560
0.008177,680898560
0.008188,680898560
0.00819,680898560
0.004093,680898560
0.008191,680898560
0.008181,680898560
0.008184,680898560
0.008183,680898560
0.008185,680898560
0.012279,680898560
0.012281,680898560
0.008184,680898560
0.008176,680898560
0.008175,680898560
0.012273,680898560
0.01225,680898560
0.008156,680898560
0.012248,680898560
0.012237,680898560
0.012235,680898560
0.012235,680898560
0.008168,680898560
0.012236,680898560
0.012243,680898560
0.012255,680898560
0.01226,680898560
0.008162,680898560
0.008172,680898560
0.008181,680898560
0.008189,680898560
0.008197,680898560
0.008201,680898560
0.008207,680898560
0.008187,680898560
0.004096,680898560
0.004095,680898560
0.004095,680898560
0.004093,680898560
0.004091,680898560
0.008186,680898560
0.008168,680898560
0.008163,680898560
0.00816,680898560
0.004079,680898560
0.004075,680898560
0.004077,680898560
0.00816,680898560
0.008156,680898560
0.008165,680898560
0.081783,1035087872
2.085394,974540800
4.122727,846663680
6.155652,772698112
8.297755,984666112
10.482225,770838528
12.733265,922365952
15.007756,793296896
17.284487,954900480
19.374023,730914816
19.376547,715657216
19.369819,703819776
19.259099,691974144
17.020636,684257280
15.254962,684257280
13.104676,684257280
10.972632,684257280
8.809245,684257280
6.635012,684257280
4.485215,684257280
2.409292,683601920
0.74758,683601920
0.008205,683601920
0.008202,683601920
0.008195,683601920
0.01229,683601920
0.01228,683859968
0.008154,683859968
0.008124,683859968
0.012158,684118016
0.012149,684118016
0.012127,684376064
0.012143,684634112
0.012149,684634112
0.012141,684892160
0.01215,684892160
0.016203,684892160
0.012139,684892160
0.012149,684892160
0.012159,684892160
0.012234,684892160
0.012247,684892160
0.012273,684892160
0.012282,684892160
0.016387,684892160
0.012266,684892160
0.012274,684892160
0.016341,684892160
0.016357,684892160
0.016368,684892160
0.016346,684892160
0.01635,684892160
0.020433,684892160
0.020439,684892160
0.016351,684892160
0.016341,684048384
0.01633,684302336
0.016352,684302336
0.016359,684302336
0.012272,684302336
0.012254,684302336
0.012259,684302336
0.00817,684302336
0.01225,684302336
0.008161,684302336
0.008166,684302336
0.008155,684531712
0.012239,684531712
0.012199,684531712
0.008138,684531712
0.008134,684531712
0.008142,684531712
0.00815,684531712
0.008143,684531712
0.008148,684531712
0.012222,684531712
0.008151,684531712
0.008151,684531712
0.008141,684531712
0.004068,684531712
0.004076,684531712
0.008158,684531712
0.008156,684531712
0.008147,684531712
0.008145,684531712
0.008149,684531712
0.008149,684531712
0.012219,684531712
0.008151,684531712
0.008151,684531712
0.012242,684531712
0.012262,684531712
0.012258,684789760
0.012279,684789760
0.008178,684789760
0.008183,685047808
0.01227,685047808
0.012265,685047808
0.012247,685047808
0.008168,685047808
0.008154,685047808
0.008147,685047808
0.004075,685047808
0.004073,685047808
0.004071,685047808
0.008132,685047808
0.008138,685047808
0.012212,685047808
0.008158,685047808
0.008172,685047808
0.008185,685047808
0.008187,685047808
0.012287,685047808
0.012284,685047808
0.012277,685047808
0.012268,685047808
0.012271,685047808
0.008184,685047808
0.008186,685047808
0.008191,685047808
0.008187,685047808
0.00819,685047808
0.008191,685047808
0.008189,685047808
0.004089,685047808
0.008178,685047808
0.008179,685047808
0.008179,685047808
0.008187,685305856
0.008197,685563904
0.008188,685563904
0.008184,685563904
0.008178,685563904
0.008166,685563904
0.008154,684716032
0.012225,684716032
0.012245,684716032
0.012244,684716032
0.012256,684716032
0.012272,684974080
0.012272,685232128
0.012274,685232128
0.012277,685490176
0.016337,685490176
0.012237,685490176
0.012241,685490176
0.012247,685748224
0.012269,685748224
0.012279,685748224
0.01229,685748224
0.008199,685748224
0.008202,685748224
0.008198,685748224
0.008201,685748224
0.012297,685748224
0.012324,685748224
0.008218,685748224
0.008217,685748224
0.008214,685748224
0.008207,685748224
0.008187,685748224
0.008179,685748224
0.008157,685748224
0.01221,685748224
0.012206,685748224
0.012194,685748224
0.008126,673034240
0.016261,673292288
0.01625,673550336
0.016246,673550336
0.016254,673550336
0.012195,673550336
0.012212,673550336
0.012231,673808384
0.012248,673808384
0.008181,673808384
0.012274,674066432
0.01227,674066432
0.012267,674066432
0.012271,674066432
0.077891,1311682560
2.055333,1223946240
4.049208,1127284736
6.115244,1269878784
8.167508,1156595712
10.282491,770908160
12.434831,995831808
14.637958,824745984
16.912054,1190400000
19.088507,752918528
19.029228,719323136
18.973439,703344640
18.889715,689713152
17.063854,684638208
14.883001,683888640
12.709187,684146688
10.623253,684146688
8.522178,684146688
6.871186,684146688
4.808689,684146688
2.701702,684142592
0.334298,684142592
0.008175,684142592
0.008173,684142592
0.008163,683462656
0.012265,683462656
0.012264,683462656
0.012261,683462656
0.012242,683462656
0.012232,683716608
0.012216,683716608
0.016284,683716608
0.016309,683716608
0.012217,683716608
0.012222,683008000
0.012207,673918976
0.008132,673918976
0.012218,673918976
0.012199,673918976
0.012181,673918976
0.008139,673918976
0.008134,674177024
0.008116,674177024
0.00814,674177024
0.012225,674177024
0.008155,674177024
0.008174,674177024
0.008165,674177024
0.008161,674177024
0.008152,674177024
0.008168,674177024
0.00818,674177024
0.00819,674430976
0.008177,674689024
0.008207,674689024
0.008197,674689024
0.008176,674947072
0.00818,674947072
0.008182,674947072
0.008176,674947072
0.008187,674947072
0.004096,674947072
0.004093,674947072
0.008166,674144256
0.008144,674144256
0.008152,674402304
0.008156,674402304
0.008145,674402304
0.004076,674402304
0.008155,674402304
0.008154,674402304
0.008161,674402304
0.012229,673677312
0.012236,673677312
0.012243,673677312
0.008167,673677312
0.008187,673677312
0.01227,673677312
0.012267,673677312
0.012281,673677312
0.012268,673677312
0.008159,673677312
0.008154,673677312
0.012223,673935360
0.008184,678187008
0.00817,678187008
0.008172,678187008
0.004092,678445056
0.004092,678445056
0.00409,678445056
0.008168,678445056
0.008165,678445056
0.008163,678445056
0.008162,678445056
0.012251,678027264
0.008173,678027264
0.00815,678027264
0.008158,678027264
0.00817,677318656
0.012276,677318656
0.012282,677318656
0.012268,677834752
0.01226,677834752
0.008182,678092800
0.008177,677552128
0.012265,677552128
0.008181,677552128
0.008171,677552128
0.008176,677552128
0.00819,677810176
0.008193,677810176
0.004088,677810176
0.004077,677810176
0.008153,677810176
0.008166,677810176
0.00814,677810176
0.008144,677810176
0.00815,677810176
0.008151,677810176
0.008154,677810176
0.008167,677810176
0.01223,677810176
0.012229,677810176
0.012219,677810176
0.01225,677810176
0.008161,677810176
0.012238,677810176
0.012257,678068224
0.01227,678326272
0.016339,678584320
0.012237,678584320
0.016321,678584320
0.016337,678842368
0.016347,678842368
0.012214,678842368
0.01221,678842368
0.012216,678842368
0.016292,678842368
0.012226,678842368
0.012194,678842368
0.012163,678842368
0.012159,678842368
0.012173,678842368
0.012173,678842368
0.008124,678842368
0.012207,673918976
0.008132,673918976
0.012218,673918976
0.012199,673918976
0.012181,673918976
0.008139,673918976
0.008134,674177024
0.008116,674177024
0.00814,674177024
0.012225,674177024
0.008155,674177024
0.008174,674177024
0.008165,674177024
0.008161,674177024
0.008152,674177024
0.008168,674177024
0.00818,674177024
0.00819,674430976
0.008177,674689024
0.008207,674689024
0.008197,674689024
0.008176,674947072
0.00818,674947072
0.008182,674947072
0.008176,674947072
0.008187,674947072
0.004096,674947072
0.004093,674947072
0.008166,674144256
0.008144,674144256
0.004095,681684992
0.008192,681684992
0.008209,681684992
0.127216,1453793280
4.361281,870985728
8.738227,1522937856
13.101604,1038721024
17.54563,1307611136
22.089679,931241984
26.687404,1454952448
31.288607,1181892608
35.015732,1400324096
39.799244,1364094976
44.632793,1310408704
49.496504,1449234432
54.399398,1299058688
55.274935,1258680320
55.274842,918253568
55.259075,1380913152
55.232275,1602609152
55.218258,1308815360
55.219049,1045028864
55.273533,1438183424
55.303833,1041063936
55.347853,1395183616
55.368301,1123762176
55.384413,1216229376
55.391814,1495441408
55.415958,1235587072
55.444899,879149056
55.485471,1391697920
55.517959,1398079488
55.528638,868241408
55.538302,1286737920
55.51393,1643098112
55.471812,982130688
55.48084,1602981888
55.470738,1301659648
55.459025,1680322560
55.49441,1090318336
55.419179,1296113664
55.398368,1030385664
55.377535,1698619392
55.352639,1417920512
55.322117,866426880
55.283629,1119260672
55.269495,1352318976
55.298507,1281720320
55.301601,1212821504
55.300897,1212227584
55.315498,1150730240
55.281551,1238765568
55.350862,1277550592
55.348428,1143431168
55.358242,1027928064
55.356358,1265287168
55.382723,1200230400
55.448633,1378533376
55.474934,956637184
55.464144,1212456960
55.462037,1529794560
55.455385,1174175744
55.46418,1102413824
55.474806,1313222656
55.476285,869584896
55.495305,925614080
55.468853,1232314368
55.467302,1285214208
55.460518,1377062912
55.456551,1336287232
55.436987,1095118848
55.437561,1169502208
55.426732,975966208
55.396096,1395003392
55.396573,1068965888
55.397941,1436454912
55.381077,1441759232
55.395779,1472868352
55.411141,1099796480
55.433725,967991296
55.449398,1460330496
55.451975,1234280448
55.460367,1318780928
55.47368,1076215808
55.487859,1464836096
55.52223,1165877248
55.49189,1673596928
55.468991,1585860608
55.470469,1418129408
55.473457,982454272
55.493974,1592520704
55.50773,1196711936
55.493662,1275199488
55.495108,1099902976
55.507304,994484224
55.472178,1266401280
55.464397,1128325120
55.462739,1191284736
55.490541,1087172608
55.515434,1270255616
55.543818,1239011328
55.545775,1063788544
55.54038,1168556032
55.54527,1183055872
55.580564,1086017536
55.558991,1132032000
55.533972,1021288448
55.565363,1091510272
55.548697,1247109120
55.581937,1303678976
55.543344,1266720768
55.525749,1263149056
55.53258,1190113280
55.533545,1454706688
55.528202,1713164288
55.484155,858746880
55.474998,1126621184
55.475511,1024552960
55.479332,1304367104
55.497382,1348235264
55.517423,1144119296
55.481083,1498005504
55.52273,1199890432
55.555556,1110863872
55.550659,1270759424
55.534998,1351057408
55.530056,910798848
55.542296,995414016
55.510258,1199480832
55.528953,1345916928
55.55654,1245601792
55.543247,1289093120
55.545221,1193123840
55.540338,1085935616
55.491789,1272553472
55.499184,1391419392
55.461925,854114304
55.450174,1130287104
55.450174,1098416128
55.478637,1722621952
55.508083,1441562624
55.525263,1343082496
55.504285,1330438144
55.517983,1493266432
55.506859,1215647744
55.540943,1585618944
55.559937,853876736
55.542902,1292587008
55.599842,1432322048
55.620732,1246011392
55.600245,1149243392
55.628387,1145491456
55.616702,1232703488
55.620037,1172111360
55.635952,1411260416
55.642702,1521704960
55.642346,1559515136
55.608779,1062928384
55.61744,1458315264
55.633833,1201557504
55.589347,1241808896
55.59559,1384898560
55.607132,1075281920
55.594042,974274560
55.575267,1208848384
55.562776,1446305792
55.566639,1227841536
55.53388,1608462336
55.543525,1437921280
55.561346,1283309568
55.572433,1326583808
55.562787,1422471168
55.582061,1453772800
55.591649,915517440
55.599775,1291931648
55.609862,1075724288
55.598789,1376112640
55.575252,1386184704
55.575237,998297600
55.593484,1324425216
55.576208,1560973312
55.603504,1532502016
55.584819,1654595584
55.591068,1075113984
55.562281,1005690880
55.557481,1439125504
55.5517,983736320
55.525174,1003905024
55.507831,1268404224
55.501148,1037463552
55.490604,1255559168
55.481469,920657920
55.493482,1154428928
55.47255,1101185024
55.489291,1545441280
55.488735,1377193984
55.493499,1008168960
55.484181,1742712832
55.469981,1361584128
55.46108,1272397824
55.507189,1223327744
55.520783,1505685504
55.531022,1155338240
55.503471,1085280256
55.518691,1311252480
55.51482,1341284352
55.497729,1240363008
55.498789,1419411456
55.503719,960700416
55.491101,1253056512
55.487778,1100300288
55.496602,1210265600
55.473813,1121865728
55.498229,970276864
55.48938,1139802112
55.505431,1131261952
55.488313,1440661504
55.482822,1344843776
55.463219,907849728
55.447026,1573572608
55.454746,1346985984
55.45763,1408917504
55.459922,1051914240
55.479996,1326178304
55.470097,1189670912
55.453217,860389376
55.450928,1263288320
55.429784,1291837440
55.444101,1386500096
55.443842,1470607360
55.456148,1399197696
55.461112,1343025152
55.467066,1550376960
55.477343,1199501312
55.496002,1540603904
55.475605,1123897344
55.468442,1233522688
55.48212,1140830208
55.470872,891129856
55.484437,1252749312
55.458094,886652928
55.456619,1412952064
55.485962,1474625536
55.52788,1330892800
55.549256,1281851392
55.543459,1346580480
55.533761,1440768000
55.549738,882933760
55.557979,1273356288
55.568147,1170579456
55.572459,1101352960
55.583988,1591803904
55.622455,1424433152
55.624703,1510416384
55.619946,1555316736
55.599861,1309081600
55.569538,978710528
55.57965,1496952832
55.590681,1389797376
55.60218,1092575232
55.604529,1063194624
55.581506,1210167296
55.562281,1344704512
55.57094,1387683840
55.559881,1262198784
55.529555,1092780032
55.534823,1078390784
55.522815,1445953536
55.529055,1307164672
55.553148,1315475456
55.569982,1491927040
55.570916,1094160384
55.559871,1088069632
55.562258,1148010496
55.575656,1441685504
55.57227,1242316800
55.555079,1271771136
55.581266,1513562112
55.573153,1033662464
55.54651,1014775808
55.532261,1003511808
55.48903,1014304768
55.450541,1067433984
55.414504,967962624
55.40819,1162514432
55.425509,1333510144
55.399786,1293443072
55.371865,1742397440
55.374817,1293541376
55.325763,1233190912
55.29366,1570304000
55.337662,1063772160
55.341111,1096105984
55.352946,1422790656
55.368513,1426661376
55.371793,1284378624
55.367454,1468215296
55.335882,1144107008
55.338782,1622884352
55.352125,998371328
55.351816,1183256576
55.357612,1623437312
55.386294,1165144064
55.372225,1288884224
55.38943,896913408
55.391817,1079627776
55.381952,1300520960
55.381495,1337937920
55.379173,1127694336
55.374747,1574481920
55.400742,1687142400
55.390463,1435287552
55.398574,1576067072
55.399203,1342152704
55.383948,1351438336
55.372907,1098575872
55.337311,1210290176
55.336503,1387724800
55.328907,1055629312
55.355268,904978432
55.342478,930070528
55.352777,1409499136
55.360105,1533440000
55.386499,1431089152
55.361672,869220352
55.389313,1279258624
55.393802,977780736
55.394932,1267015680
55.399225,1537110016
55.345309,1402073088
55.298634,1112547328
55.282212,1260924928
55.292886,1580904448
55.275089,1569034240
55.27027,1503227904
55.265221,1508847616
55.237016,1157406720
55.2304,1542930432
55.250284,1328889856
55.22062,1489088512
55.2573,1279414272
55.30478,1342746624
55.350537,988602368
55.348432,1027231744
55.386427,1282211840
55.355587,972070912
55.347803,1121017856
55.380326,895778816
55.420426,1125044224
55.455495,1264037888
55.440978,1382666240
55.45977,1200246784
55.440843,865636352
55.421792,1206951936
55.408417,1187889152
55.422372,1301839872
55.409893,1285242880
55.436494,1175597056
55.445804,1146470400
55.454585,1397284864
55.439285,1148182528
55.393013,1265152000
55.380051,1346240512
55.338451,1550819328
55.326296,970407936
55.334901,1070682112
55.308696,999718912
55.280528,1331052544
55.275379,1286012928
55.252885,1418895360
55.259735,1175855104
55.234955,1245270016
55.22744,1556332544
55.24094,1196077056
55.231702,1102561280
55.238879,1337085952
55.206346,939728896
55.213979,1158254592
55.220518,1032925184
55.217937,1172508672
55.210048,1146142720
55.22084,1119666176
55.180503,1064423424
55.150988,1483149312
55.176619,1082400768
55.167001,1310134272
55.191662,1124040704
55.192852,1501282304
55.235112,1207365632
55.193562,1296392192
55.213683,1475985408
55.212826,1291616256
55.219325,866435072
55.215206,1005019136
55.25902,888938496
55.291133,1244737536
55.26799,1097859072
55.313292,954302464
55.308999,1241706496
55.299378,1215479808
55.319056,1216528384
55.360204,1245429760
55.334037,1075634176
55.335534,1477484544
55.34173,922722304
55.345829,1706291200
55.324207,1232375808
55.31709,1154990080
55.317369,1240977408
55.26397,1180057600
55.260605,1399087104
55.287529,1200705536
55.272101,1138073600
55.280353,1247961088
55.317082,950767616
55.339249,954896384
55.350066,1351995392
55.350472,864444416
55.357925,1539080192
55.347535,1246236672
55.327511,1605140480
55.334523,1172254720
55.304642,1186754560
55.313706,1197158400
55.319517,1154945024
55.304536,1004261376
55.299499,1428856832
55.296756,1064468480
55.278029,1439670272
55.264521,966078464
55.266681,1555791872
55.27111,1016504320
55.292491,1230815232
55.304408,963522560
55.337955,1502781440
55.290191,1522298880
55.296261,1418735616
55.287835,1248907264
55.261445,1154166784
55.253442,996622336
55.248282,1352347648
55.281124,1407975424
55.288943,1248501760
55.287141,1077817344
55.287141,1306370048
55.275179,1122078720
55.280909,868577280
55.312936,1405927424
55.295814,1208279040
55.298794,965021696
55.310411,1678262272
55.325004,1405071360
55.335606,1235238912
55.348248,1000972288
55.335865,1488777216
55.334523,1150771200
55.321928,960405504
55.31952,1296535552
55.324347,1580445696
55.331475,1659699200
55.320719,1021874176
55.316011,1283276800
55.319611,1315889152
55.303918,1330597888
55.288253,1400598528
55.279476,1428619264
55.243633,1057411072
55.252055,1109889024
55.307214,903237632
55.305759,1499959296
55.324788,1009426432
55.326177,1303502848
55.343561,1502248960
55.374126,1580490752
55.395216,1401450496
55.394218,1626587136
55.385817,1354977280
55.376134,1422585856
55.39484,1560219648
55.398837,1046118400
55.366986,1584332800
55.37833,1227145216
55.382344,1036726272
55.420849,1332367360
55.401879,983470080
55.368118,1104756736
55.35223,1169534976
55.343244,959180800
55.359329,1095598080
55.393701,1284485120
55.431401,879710208
55.425387,1415196672
55.432489,1170522112
55.446762,1590771712
55.409865,1268404224
55.379189,1282707456
55.397652,1367666688
55.416795,1544822784
55.41137,1669595136
55.447075,880340992
55.457201,1490444288
55.431989,1396772864
55.42078,1115877376
55.41604,1293275136
55.402664,1629437952
55.380948,1173528576
55.391595,1497595904
55.388196,1080942592
55.387043,986341376
55.395463,990658560
55.425899,1321328640
55.403282,1280155648
55.388569,1140862976
55.37438,1582501888
55.343346,1504313344
55.352265,1142788096
55.383216,1341599744
55.384549,1327816704
55.389403,1400090624
55.377297,1269460992
55.378762,996716544
55.367329,1433694208
55.374044,1701584896
55.374649,1547927552
55.373721,1120976896
55.376507,1399357440
55.368939,1462542336
55.343413,1388224512
55.295439,1228951552
55.300476,1422209024
55.31354,1650900992
55.335063,1508392960
55.312432,1345519616
55.308131,1134174208
55.273825,1511444480
55.300711,974086144
55.317409,1348866048
55.347398,1191727104
55.364973,1135214592
55.387394,1329254400
55.417025,1571966976
55.402328,996470784
55.395591,1445216256
55.39083,1302208512
55.399424,992100352
55.389711,1236606976
55.419144,1457360896
55.397605,1255825408
55.396955,1004466176
55.388396,1188069376
55.392833,1750216704
55.398253,1104629760
55.414479,1496371200
55.430098,1190551552
55.432439,1528717312
55.458854,1258373120
55.498104,1400250368
55.527303,1530564608
55.540721,1379606528
55.552207,1527951360
55.56847,1009655808
55.579473,1487339520
55.58759,1125531648
55.602428,1745838080
55.620155,1033924608
55.678885,1601847296
55.702302,1351540736
55.708941,1457082368
55.67263,1480048640
55.692718,1212952576
55.673118,1181368320
55.697019,882384896
55.677419,1124663296
55.653969,992796672
55.634409,1082261504
55.629168,1445425152
55.625806,1667678208
55.598622,1066254336
55.58664,993718272
55.552686,1629708288
55.567037,990900224
55.552687,1370058752
55.56512,1173073920
55.532107,1060016128
55.530172,1096249344
55.586737,955019264
55.619435,1211641856
55.62808,1672941568
55.605013,1285378048
55.593484,1075556352
55.607942,1527357440
55.625757,1296646144
55.631975,1167020032
55.631458,1313513472
55.608406,1266778112
55.6189,1446072320
55.617444,981938176
55.591949,1549086720
55.557948,1538764800
55.544546,1440985088
55.578067,1347567616
55.568475,1281486848
55.541215,1396092928
55.537403,1422753792
55.521143,1206525952
55.548859,958689280
55.563683,1318924288
55.569904,1623678976
55.575145,1615679488
55.57564,1387823104
55.603838,1206296576
55.613341,1113948160
55.5861,1268539392
55.602301,1479741440
55.615226,874659840
55.604263,1381306368
55.617591,1656057856
55.614284,1299812352
55.603282,1241276416
55.615249,1294651392
55.625806,1314521088
55.620614,1576955904
55.625485,1152249856
55.605904,1149108224
55.629969,1519964160
55.629168,981291008
55.619584,1345757184
55.653304,1534136320
55.65915,1583144960
55.637467,1507971072
55.672652,1471070208
55.653343,1504698368
55.663893,1415274496
55.693788,1456308224
55.686003,1307381760
55.716083,1311645696
55.697135,1091801088
55.705453,1560596480
55.727862,1358729216
55.68172,1371635712
55.643735,1061720064
55.629339,1292369920
55.612091,1264533504
55.59344,1297035264
55.587677,1494953984
55.556034,1251700736
55.511964,1447301120
55.501507,1274150912
55.516321,1411448832
55.507159,1475117056
55.502846,1406050304
55.542148,1184931840
55.582378,1290174464
55.577114,1477517312
55.579047,1555447808
55.593893,1333366784
55.588641,1175482368
55.60302,1153032192
55.606348,1448931328
55.590558,1049473024
55.592986,1635913728
55.583362,1232584704
55.563231,1180835840
55.527226,1441955840
55.489755,1627234304
55.501751,1088749568
55.508493,1134387200
55.492604,1329872896
55.493007,1491972096
55.477644,1383075840
55.481052,868696064
55.502227,876257280
55.501275,1177788416
55.495909,1145806848
55.490679,1025298432
55.493603,1501446144
55.497405,1139302400
55.500281,1110142976
55.508951,1465896960
55.515691,1300148224
55.498467,942235648
55.509993,1018507264
55.495573,1059065856
55.478801,1290670080
55.50619,1238933504
55.526837,1131065344
55.540715,1121816576
55.561301,1085562880
55.55699,1421045760
55.53358,1558102016
55.537893,1244209152
55.528846,926322688
55.528361,1466941440
55.53123,1497100288
55.538851,1201291264
55.561279,1338056704
55.504489,1537191936
55.475424,1110491136
55.463519,1405210624
55.452088,1321992192
55.454467,1033633792
55.484453,1450385408
55.475362,1287458816
55.462438,1371639808
55.455171,1071984640
55.429309,1378701312
55.453724,1360605184
55.433098,1764753408
55.479069,1263034368
55.503956,1129406464
55.51828,1520320512
55.539773,1047027712
55.552207,1255522304
55.545509,1587056640
55.54455,1024397312
55.589059,1016582144
55.600034,1008582656
55.63162,1621897216
55.617276,1266044928
55.606713,1363513344
19.73673,1164156928
24.055556,816500736
28.384599,992743424
35.174834,1799139328
39.766184,1334177792
44.31101,1213157376
48.840183,1057947648
53.45951,801046528
53.708293,843464704
53.719922,1193754624
55.168296,1515208704
55.167369,1048014848
55.1767,1051435008
55.196592,911409152
55.225205,1162199040
53.712838,924860416
53.639233,801730560
54.142367,1462284288
54.234346,1065467904
54.262149,1348804608
54.265054,1051770880
54.268865,879394816
53.686986,1577332736
54.940835,1735024640
56.130328,1579978752
56.853701,999989248
56.64323,846684160
56.572727,1252392960
57.569558,1273339904
58.241608,1588060160
58.433625,849072128
58.356941,1076162560
60.354516,1482006528
62.541118,1591787520
63.586112,1377640448
63.979699,1251586048
62.75723,1008676864
61.952693,1039470592
62.045547,949043200
62.760806,1465974784
61.752807,984035328
60.474326,1185263616
60.133072,1169027072
60.118694,953040896
58.605883,1268154368
58.210046,1529683968
57.997441,1212825600
57.184577,1426395136
57.216377,960512000
57.264568,899059712
57.353877,1112981504
57.375562,1214263296
58.238136,1036177408
58.302533,1130942464
58.381243,1054617600
58.487192,930439168
57.959676,927596544
56.552464,1111478272
56.017711,1444540416
55.873938,1328168960
55.851634,994697216
55.874627,1183334400
55.862468,1036242944
55.221294,897929216
55.979949,1326264320
57.008891,1250349056
56.981165,1113407488
56.925728,1214783488
56.932049,1126236160
56.543809,1210052608
55.887545,1508868096
56.614271,1615859712
56.660031,1137569792
56.611552,1015435264
57.704423,1305194496
59.350027,1590931456
59.438912,1429266432
60.122125,1555648512
61.540178,1155317760
62.362613,1330860032
64.438586,1776693248
66.651778,1659318272
66.744103,917712896
65.357462,1088978944
65.692877,1313259520
67.028711,1102647296
67.174349,1096007680
66.017036,1273372672
64.252483,907587584
63.283034,1764958208
63.481259,1263312896
64.50515,1605816320
63.966343,988348416
61.729837,1380622336
60.622414,1106034688
60.516239,970461184
60.297106,980230144
58.809664,1273401344
57.477208,1049190400
56.698695,1192693760
56.770315,1344655360
56.348705,1165393920
54.664861,1116745728
53.061409,1488908288
53.500023,1699614720
54.599152,1081946112
54.664263,1314668544
54.743803,967258112
54.813651,876773376
56.54722,1707864064
58.275183,1410793472
59.819353,1457688576
59.759598,1288347648
59.727346,835289088
59.698801,1254469632
60.986851,1781776384
60.840298,1298038784
59.89795,985010176
59.907253,875315200
59.901101,798195712
61.284668,1421910016
61.165136,1345286144
